Depart,Return,Year,Length_days,VID,Passengers
11/03/2009 1:30 PM,11/03/2009 3:30 PM,2009,0.08,051,7
08/18/2009 7:00 AM,08/18/2009 4:00 PM,2009,0.38,093,5
11/04/2009 1:30 PM,11/04/2009 3:30 PM,2009,0.08,094,12
11/05/2009 1:30 PM,11/05/2009 3:30 PM,2009,0.08,051,7
11/06/2009 1:30 PM,11/06/2009 3:30 PM,2009,0.08,094,12
11/09/2009 1:30 PM,11/09/2009 3:30 PM,2009,0.08,094,12
11/10/2009 1:30 PM,11/10/2009 3:30 PM,2009,0.08,073,12
11/12/2009 1:30 PM,11/12/2009 3:30 PM,2009,0.08,073,12
11/13/2009 1:30 PM,11/13/2009 3:30 PM,2009,0.08,046,12
11/16/2009 1:30 PM,11/16/2009 3:30 PM,2009,0.08,046,12
11/17/2009 1:30 PM,11/17/2009 3:30 PM,2009,0.08,073,12
11/18/2009 1:30 PM,11/18/2009 3:30 PM,2009,0.08,046,12
11/19/2009 1:30 PM,11/19/2009 3:30 PM,2009,0.08,073,12
11/20/2009 1:30 PM,11/20/2009 3:30 PM,2009,0.08,046,12
11/23/2009 1:30 PM,11/23/2009 3:30 PM,2009,0.08,046,12
11/24/2009 1:30 PM,11/24/2009 3:30 PM,2009,0.08,046,12
11/30/2009 1:30 PM,11/30/2009 3:30 PM,2009,0.08,046,12
12/01/2009 1:30 PM,12/01/2009 3:30 PM,2009,0.08,046,12
12/02/2009 1:30 PM,12/02/2009 3:30 PM,2009,0.08,046,12
12/03/2009 1:30 PM,12/03/2009 3:30 PM,2009,0.08,046,12
12/04/2009 1:30 PM,12/04/2009 3:30 PM,2009,0.08,046,12
12/07/2009 1:30 PM,12/07/2009 3:30 PM,2009,0.08,046,12
12/08/2009 1:30 PM,12/08/2009 3:30 PM,2009,0.08,046,12
12/09/2009 1:30 PM,12/09/2009 3:30 PM,2009,0.08,046,12
12/10/2009 1:30 PM,12/10/2009 3:30 PM,2009,0.08,046,12
12/11/2009 1:30 PM,12/11/2009 3:30 PM,2009,0.08,046,12
12/14/2009 1:30 PM,12/14/2009 3:30 PM,2009,0.08,046,12
12/15/2009 1:30 PM,12/15/2009 3:30 PM,2009,0.08,046,12
12/16/2009 1:30 PM,12/16/2009 3:30 PM,2009,0.08,046,12
12/17/2009 1:30 PM,12/17/2009 3:30 PM,2009,0.08,046,12
12/18/2009 1:30 PM,12/18/2009 3:30 PM,2009,0.08,046,12
08/15/2009 2:00 PM,08/18/2009 4:00 PM,2009,3.08,072,7
09/02/2009 7:00 AM,09/02/2009 5:00 PM,2009,0.42,092,5
09/09/2009 7:00 AM,09/09/2009 4:00 PM,2009,0.38,092,5
09/16/2009 7:00 AM,09/16/2009 5:00 PM,2009,0.42,092,5
09/23/2009 7:00 AM,09/23/2009 5:00 PM,2009,0.42,092,5
09/30/2009 7:00 AM,09/30/2009 5:00 PM,2009,0.42,092,5
10/07/2009 7:00 AM,10/07/2009 5:00 PM,2009,0.42,092,5
10/14/2009 7:00 AM,10/14/2009 5:00 PM,2009,0.42,092,5
10/21/2009 7:00 AM,10/21/2009 5:00 PM,2009,0.42,092,5
10/28/2009 7:00 AM,10/28/2009 5:00 PM,2009,0.42,092,5
11/04/2009 7:00 AM,11/04/2009 5:00 PM,2009,0.42,092,5
11/11/2009 7:00 AM,11/11/2009 5:00 PM,2009,0.42,092,5
11/25/2009 7:00 AM,11/25/2009 5:00 PM,2009,0.42,092,5
12/02/2009 7:00 AM,12/02/2009 5:00 PM,2009,0.42,092,5
12/09/2009 7:00 AM,12/09/2009 5:00 PM,2009,0.42,092,5
12/16/2009 7:00 AM,12/16/2009 5:00 PM,2009,0.42,092,5
08/18/2009 6:00 AM,08/18/2009 8:00 PM,2009,0.58,065,5
08/24/2009 3:00 PM,08/24/2009 10:00 PM,2009,0.29,092,5
08/31/2009 3:00 PM,08/31/2009 10:00 PM,2009,0.29,092,5
09/14/2009 3:00 PM,09/14/2009 10:00 PM,2009,0.29,092,5
09/21/2009 3:00 PM,09/21/2009 10:00 PM,2009,0.29,092,5
10/05/2009 3:00 PM,10/05/2009 10:00 PM,2009,0.29,092,5
10/12/2009 3:00 PM,10/12/2009 10:00 PM,2009,0.29,092,5
10/19/2009 3:00 PM,10/19/2009 10:00 PM,2009,0.29,092,5
10/26/2009 3:00 PM,10/26/2009 10:00 PM,2009,0.29,092,5
11/02/2009 3:00 PM,11/02/2009 10:00 PM,2009,0.29,092,5
11/09/2009 3:00 PM,11/09/2009 10:00 PM,2009,0.29,092,5
11/16/2009 3:00 PM,11/16/2009 10:00 PM,2009,0.29,092,5
11/23/2009 3:00 PM,11/23/2009 10:00 PM,2009,0.29,092,5
11/30/2009 3:00 PM,11/30/2009 10:00 PM,2009,0.29,092,5
12/07/2009 3:00 PM,12/07/2009 11:45 PM,2009,0.36,092,5
09/28/2009 1:00 PM,09/28/2009 10:00 PM,2009,0.38,063,5
08/17/2009 3:00 PM,08/17/2009 10:30 PM,2009,0.31,092,5
08/24/2009 2:00 PM,08/24/2009 9:00 PM,2009,0.29,066,5
08/31/2009 2:00 PM,08/31/2009 9:00 PM,2009,0.29,093,5
09/14/2009 2:00 PM,09/14/2009 9:00 PM,2009,0.29,093,5
09/21/2009 12:00 PM,09/21/2009 9:00 PM,2009,0.38,093,5
09/28/2009 12:00 PM,09/28/2009 9:00 PM,2009,0.38,065,5
10/05/2009 2:00 PM,10/05/2009 9:00 PM,2009,0.29,093,5
10/12/2009 8:00 AM,10/12/2009 9:00 PM,2009,0.54,071,5
10/19/2009 2:00 PM,10/19/2009 9:00 PM,2009,0.29,093,5
10/26/2009 2:00 PM,10/26/2009 9:00 PM,2009,0.29,063,5
11/02/2009 2:00 PM,11/02/2009 9:00 PM,2009,0.29,093,5
11/09/2009 2:00 PM,11/09/2009 9:00 PM,2009,0.29,093,5
11/16/2009 2:00 PM,11/16/2009 9:00 PM,2009,0.29,093,5
11/23/2009 2:00 PM,11/23/2009 9:00 PM,2009,0.29,093,5
11/30/2009 2:00 PM,11/30/2009 9:00 PM,2009,0.29,093,5
12/07/2009 11:00 AM,12/07/2009 9:00 PM,2009,0.42,093,5
08/24/2009 12:00 PM,08/24/2009 5:00 PM,2009,0.21,071,5
08/27/2009 7:00 AM,08/27/2009 5:00 PM,2009,0.42,071,5
09/03/2009 7:00 AM,09/03/2009 5:00 PM,2009,0.42,071,5
09/10/2009 7:00 AM,09/10/2009 5:00 PM,2009,0.42,071,5
09/17/2009 7:00 AM,09/17/2009 5:00 PM,2009,0.42,066,5
09/24/2009 7:00 AM,09/24/2009 5:00 PM,2009,0.42,071,5
10/01/2009 7:00 AM,10/01/2009 5:00 PM,2009,0.42,071,5
10/08/2009 7:00 AM,10/08/2009 5:00 PM,2009,0.42,071,5
10/22/2009 7:00 AM,10/22/2009 5:00 PM,2009,0.42,071,5
10/29/2009 7:00 AM,10/29/2009 5:00 PM,2009,0.42,071,5
08/21/2009 5:30 AM,08/22/2009 3:00 PM,2009,1.4,092,5
08/20/2009 7:00 AM,08/20/2009 6:00 PM,2009,0.46,093,5
08/22/2009 12:00 PM,08/22/2009 9:00 PM,2009,0.38,094,12
06/20/2010 8:00 AM,06/25/2010 5:00 PM,2010,5.38,095,12
07/14/2010 8:00 AM,07/17/2010 2:00 PM,2010,3.25,095,12
08/20/2009 9:45 AM,08/20/2009 5:45 PM,2009,0.33,062,5
08/24/2009 12:00 PM,08/24/2009 10:00 PM,2009,0.42,094,12
09/28/2009 1:00 PM,09/30/2009 7:00 PM,2009,2.25,071,5
08/21/2009 6:30 AM,08/21/2009 1:00 PM,2009,0.27,093,5
10/05/2009 12:00 PM,10/06/2009 5:00 PM,2009,1.21,093,5
08/21/2009 10:00 AM,08/21/2009 4:30 PM,2009,0.27,062,5
09/17/2009 7:00 AM,09/18/2009 2:00 PM,2009,1.29,092,5
08/28/2009 12:00 PM,08/28/2009 11:00 PM,2009,0.46,066,5
08/28/2009 12:00 PM,08/29/2009 12:00 AM,2009,0.5,065,5
09/01/2009 8:30 AM,09/01/2009 6:30 PM,2009,0.42,053,5
09/01/2009 7:00 AM,09/01/2009 4:00 PM,2009,0.38,062,5
09/08/2009 7:00 AM,09/08/2009 7:00 PM,2009,0.5,062,5
09/15/2009 2:00 PM,09/15/2009 8:00 PM,2009,0.25,062,5
09/22/2009 7:00 AM,09/22/2009 4:00 PM,2009,0.38,062,5
09/29/2009 7:00 AM,09/29/2009 4:00 PM,2009,0.38,062,5
10/06/2009 7:00 AM,10/06/2009 4:00 PM,2009,0.38,062,5
08/25/2009 12:00 PM,08/25/2009 8:00 PM,2009,0.33,092,5
08/26/2009 10:45 AM,08/26/2009 5:30 PM,2009,0.28,093,5
09/16/2009 7:15 AM,09/16/2009 5:00 PM,2009,0.41,093,5
08/28/2009 4:00 PM,08/29/2009 11:45 PM,2009,1.32,046,12
09/12/2009 6:00 AM,09/14/2009 10:00 PM,2009,2.67,094,12
09/19/2009 6:00 AM,09/21/2009 10:00 PM,2009,2.67,095,12
10/03/2009 6:00 AM,10/05/2009 10:00 PM,2009,2.67,095,12
08/29/2009 7:00 AM,08/29/2009 10:00 PM,2009,0.63,093,5
08/29/2009 7:00 AM,08/29/2009 10:00 PM,2009,0.63,073,12
09/16/2009 7:00 AM,09/16/2009 3:00 PM,2009,0.33,066,5
11/05/2009 3:00 PM,11/07/2009 11:30 PM,2009,2.35,082,7
08/28/2009 2:00 PM,08/29/2009 10:00 AM,2009,0.83,064,5
08/28/2009 1:00 PM,08/29/2009 11:00 PM,2009,1.42,053,5
09/23/2009 7:00 AM,09/25/2009 10:00 PM,2009,2.63,093,5
09/25/2009 7:00 AM,09/25/2009 3:00 PM,2009,0.33,092,5
09/12/2009 7:00 AM,09/13/2009 4:00 PM,2009,1.38,055,7
09/02/2009 7:00 AM,09/02/2009 1:00 PM,2009,0.25,093,5
09/14/2009 7:00 AM,09/14/2009 7:00 PM,2009,0.5,062,5
09/12/2009 8:00 AM,09/12/2009 7:00 PM,2009,0.46,095,12
09/26/2009 12:00 PM,09/26/2009 8:00 PM,2009,0.33,094,12
09/04/2009 6:00 AM,09/07/2009 11:00 PM,2009,3.71,065,5
09/02/2009 9:30 AM,09/02/2009 6:30 PM,2009,0.38,071,5
09/12/2009 5:00 AM,09/13/2009 10:00 PM,2009,1.71,073,12
09/04/2009 7:30 AM,09/06/2009 1:00 AM,2009,1.73,046,12
07/13/2010 9:00 AM,07/17/2010 4:00 PM,2010,4.29,094,12
06/21/2010 8:00 AM,06/25/2010 4:00 PM,2010,4.33,094,12
09/03/2009 9:00 AM,09/03/2009 3:00 PM,2009,0.25,092,5
09/26/2009 10:30 AM,09/26/2009 5:00 PM,2009,0.27,071,5
09/24/2009 6:00 AM,09/24/2009 5:00 PM,2009,0.46,092,5
10/28/2009 10:00 AM,10/28/2009 5:30 PM,2009,0.31,093,5
10/29/2009 8:00 AM,10/29/2009 5:00 PM,2009,0.38,082,7
10/30/2009 8:00 AM,10/30/2009 2:00 PM,2009,0.25,093,5
10/06/2009 6:00 AM,10/07/2009 9:00 PM,2009,1.63,066,5
10/29/2009 5:00 AM,10/29/2009 9:00 PM,2009,0.67,066,5
10/04/2009 6:00 AM,10/04/2009 10:00 PM,2009,0.67,093,5
10/07/2009 11:00 AM,10/08/2009 10:00 AM,2009,0.96,062,5
09/04/2009 10:45 AM,09/04/2009 3:30 PM,2009,0.2,092,5
09/09/2009 3:00 PM,09/09/2009 8:00 PM,2009,0.21,064,5
09/05/2009 8:00 AM,09/05/2009 11:45 PM,2009,0.66,072,7
09/06/2009 8:00 AM,09/08/2009 12:00 PM,2009,2.17,051,7
09/08/2009 1:00 PM,09/08/2009 11:45 PM,2009,0.45,051,7
09/15/2009 12:00 PM,09/15/2009 2:00 PM,2009,0.08,094,12
09/28/2009 12:00 PM,09/30/2009 1:00 PM,2009,2.04,066,5
09/09/2009 1:00 PM,09/10/2009 6:00 PM,2009,1.21,093,5
09/11/2009 12:00 PM,09/12/2009 12:00 AM,2009,0.5,082,7
09/24/2009 9:00 AM,09/25/2009 8:00 PM,2009,1.46,066,5
09/09/2009 12:00 PM,09/09/2009 3:00 PM,2009,0.13,073,12
09/22/2009 7:00 AM,09/22/2009 5:00 PM,2009,0.42,092,5
09/14/2009 10:00 AM,09/14/2009 5:00 PM,2009,0.29,053,5
09/09/2009 4:15 PM,09/09/2009 7:30 PM,2009,0.14,092,5
01/13/2010 7:00 AM,01/13/2010 5:00 PM,2010,0.42,093,5
01/20/2010 7:00 AM,01/20/2010 5:00 PM,2010,0.42,093,5
01/27/2010 7:00 AM,01/27/2010 5:00 PM,2010,0.42,093,5
02/03/2010 7:00 AM,02/03/2010 5:00 PM,2010,0.42,093,5
02/10/2010 7:00 AM,02/10/2010 5:00 PM,2010,0.42,093,5
02/24/2010 7:00 AM,02/24/2010 5:00 PM,2010,0.42,093,5
03/03/2010 7:00 AM,03/03/2010 5:00 PM,2010,0.42,093,5
03/10/2010 7:00 AM,03/10/2010 5:00 PM,2010,0.42,093,5
03/17/2010 7:00 AM,03/17/2010 5:00 PM,2010,0.42,093,5
03/24/2010 7:00 AM,03/24/2010 5:00 PM,2010,0.42,093,5
03/31/2010 7:00 AM,03/31/2010 5:00 PM,2010,0.42,093,5
04/07/2010 7:00 AM,04/07/2010 5:00 PM,2010,0.42,093,5
04/14/2010 7:00 AM,04/14/2010 5:00 PM,2010,0.42,093,5
04/21/2010 7:00 AM,04/21/2010 5:00 PM,2010,0.42,093,5
04/28/2010 7:00 AM,04/28/2010 5:00 PM,2010,0.42,093,5
10/21/2009 6:00 PM,10/23/2009 8:00 PM,2009,2.08,092,5
09/11/2009 9:00 PM,09/11/2009 11:45 PM,2009,0.11,095,12
09/27/2009 11:00 AM,09/30/2009 11:00 PM,2009,3.5,082,7
09/10/2009 1:00 PM,09/10/2009 4:30 PM,2009,0.15,092,5
09/18/2009 6:00 AM,09/18/2009 8:00 PM,2009,0.58,093,5
09/14/2009 5:00 AM,09/14/2009 8:00 PM,2009,0.63,071,5
09/10/2009 5:00 PM,09/10/2009 9:00 PM,2009,0.17,092,5
10/09/2009 7:00 AM,10/09/2009 6:00 PM,2009,0.46,072,7
09/17/2009 2:00 PM,09/17/2009 8:00 PM,2009,0.25,093,5
10/21/2009 8:00 AM,10/24/2009 6:00 PM,2009,3.42,093,5
10/02/2009 7:00 AM,10/02/2009 7:00 PM,2009,0.5,092,5
09/18/2009 12:00 PM,09/19/2009 11:30 PM,2009,1.48,066,5
10/02/2009 7:00 AM,10/04/2009 5:00 PM,2009,2.42,071,5
09/18/2009 12:00 PM,09/19/2009 9:00 PM,2009,1.38,071,5
10/18/2009 12:00 PM,10/19/2009 9:00 PM,2009,1.38,071,5
09/23/2009 6:15 AM,09/23/2009 5:30 PM,2009,0.47,072,7
09/26/2009 10:00 AM,09/26/2009 5:00 PM,2009,0.29,095,12
09/15/2009 5:00 PM,09/15/2009 8:00 PM,2009,0.13,051,7
09/29/2009 6:00 AM,09/29/2009 7:00 PM,2009,0.54,092,5
09/29/2009 6:00 AM,09/29/2009 7:00 PM,2009,0.54,093,5
11/15/2009 12:00 PM,11/25/2009 9:00 PM,2009,10.38,064,5
09/15/2009 8:30 AM,09/18/2009 11:00 PM,2009,3.6,071,5
09/16/2009 9:00 AM,09/16/2009 12:00 PM,2009,0.13,053,5
09/17/2009 7:00 AM,09/20/2009 8:00 PM,2009,3.54,072,7
09/17/2009 7:00 AM,09/17/2009 6:00 PM,2009,0.46,064,5
09/18/2009 12:00 PM,09/19/2009 9:00 PM,2009,1.38,053,5
09/28/2009 8:00 AM,09/30/2009 9:00 PM,2009,2.54,053,5
09/17/2009 7:00 AM,09/20/2009 8:00 PM,2009,3.54,065,5
10/30/2009 10:00 AM,11/01/2009 7:00 PM,2009,2.38,072,7
09/25/2009 9:00 AM,09/27/2009 3:00 PM,2009,2.25,065,5
10/16/2009 9:00 AM,10/18/2009 3:00 PM,2009,2.25,072,7
10/28/2009 8:00 AM,10/30/2009 9:00 AM,2009,2.04,062,5
09/18/2009 7:00 AM,09/18/2009 2:00 PM,2009,0.29,062,5
09/18/2009 1:00 PM,09/18/2009 6:00 PM,2009,0.21,064,5
09/28/2009 8:30 AM,09/28/2009 2:00 PM,2009,0.23,092,5
09/22/2009 12:00 PM,09/22/2009 2:00 PM,2009,0.08,082,7
09/21/2009 9:00 AM,09/21/2009 4:30 PM,2009,0.31,071,5
09/20/2009 12:00 PM,09/20/2009 5:00 PM,2009,0.21,055,7
09/24/2009 7:00 AM,09/24/2009 6:00 PM,2009,0.46,062,5
10/14/2009 8:30 AM,10/14/2009 12:00 PM,2009,0.15,066,5
10/28/2009 7:00 AM,10/30/2009 11:00 PM,2009,2.67,053,5
10/01/2009 2:30 PM,10/01/2009 6:30 PM,2009,0.17,066,5
09/21/2009 12:30 PM,09/21/2009 2:45 PM,2009,0.09,092,5
09/22/2009 6:00 AM,09/22/2009 5:00 PM,2009,0.46,093,5
10/27/2009 10:00 AM,10/30/2009 9:00 PM,2009,3.46,063,5
10/20/2009 7:00 AM,10/20/2009 10:00 PM,2009,0.63,094,12
09/29/2009 3:00 PM,09/29/2009 10:00 PM,2009,0.29,093,5
10/09/2009 11:00 AM,10/10/2009 8:00 PM,2009,1.38,092,5
10/01/2009 7:00 AM,10/01/2009 4:00 PM,2009,0.38,092,5
09/23/2009 8:00 AM,09/24/2009 11:00 PM,2009,1.63,063,5
10/15/2009 8:00 AM,10/15/2009 6:00 PM,2009,0.42,051,7
09/23/2009 9:45 AM,09/25/2009 11:00 PM,2009,2.55,064,5
09/23/2009 10:00 AM,09/28/2009 11:00 AM,2009,5.04,093,5
09/29/2009 8:00 AM,09/29/2009 5:00 PM,2009,0.38,063,5
10/23/2009 7:00 AM,10/23/2009 3:00 PM,2009,0.33,082,7
09/23/2009 2:00 PM,09/25/2009 1:00 PM,2009,1.96,051,7
10/02/2009 8:00 AM,10/03/2009 5:00 PM,2009,1.38,066,5
09/29/2009 4:00 PM,09/29/2009 10:00 PM,2009,0.25,063,5
10/09/2009 5:00 PM,10/11/2009 1:00 PM,2009,1.83,063,5
09/28/2009 7:30 AM,09/28/2009 12:00 PM,2009,0.19,063,5
09/25/2009 9:00 AM,09/25/2009 3:00 PM,2009,0.25,071,5
10/18/2009 12:00 PM,10/21/2009 5:00 PM,2009,3.21,063,5
09/28/2009 10:45 AM,09/28/2009 3:30 PM,2009,0.2,064,5
09/29/2009 8:00 AM,10/01/2009 11:00 PM,2009,2.63,051,7
10/02/2009 9:30 AM,10/03/2009 8:00 PM,2009,1.44,093,5
09/30/2009 2:00 PM,09/30/2009 5:00 PM,2009,0.13,055,7
10/01/2009 6:00 AM,10/01/2009 5:00 PM,2009,0.46,082,7
10/08/2009 5:00 PM,10/08/2009 10:00 PM,2009,0.21,066,5
10/15/2009 6:00 AM,10/16/2009 9:00 PM,2009,1.63,092,5
10/02/2009 8:00 AM,10/02/2009 6:00 PM,2009,0.42,053,5
10/08/2009 10:30 AM,10/08/2009 6:00 PM,2009,0.31,092,5
10/13/2009 12:00 PM,10/13/2009 6:00 PM,2009,0.25,092,5
10/21/2009 8:00 AM,10/21/2009 6:00 PM,2009,0.42,071,5
10/26/2009 8:00 AM,10/26/2009 6:00 PM,2009,0.42,071,5
11/06/2009 8:00 AM,11/06/2009 6:00 PM,2009,0.42,092,5
11/12/2009 8:00 AM,11/12/2009 12:00 PM,2009,0.17,093,5
10/05/2009 7:00 AM,10/05/2009 4:30 PM,2009,0.4,071,5
10/01/2009 11:00 AM,10/01/2009 5:00 PM,2009,0.25,093,5
10/07/2009 5:00 AM,10/07/2009 9:00 PM,2009,0.67,065,5
10/01/2009 10:00 AM,10/01/2009 2:00 PM,2009,0.17,053,5
10/02/2009 8:00 AM,10/02/2009 1:00 PM,2009,0.21,062,5
10/03/2009 5:00 AM,10/03/2009 8:00 PM,2009,0.63,092,5
10/30/2009 9:00 AM,10/30/2009 4:00 PM,2009,0.29,053,5
10/07/2009 8:00 AM,10/07/2009 1:00 PM,2009,0.21,071,5
10/12/2009 12:00 PM,10/12/2009 5:00 PM,2009,0.21,093,5
10/19/2009 6:00 AM,10/19/2009 6:00 PM,2009,0.5,066,5
10/28/2009 10:30 AM,10/28/2009 3:30 PM,2009,0.21,095,12
10/29/2009 8:45 AM,10/29/2009 5:45 PM,2009,0.38,053,5
12/09/2009 7:30 AM,12/11/2009 8:00 PM,2009,2.52,053,5
10/01/2009 8:30 AM,10/01/2009 11:30 PM,2009,0.63,065,5
10/06/2009 7:00 AM,10/06/2009 6:00 PM,2009,0.46,092,5
10/16/2009 7:00 AM,10/16/2009 7:00 PM,2009,0.5,093,5
10/01/2009 2:15 PM,10/01/2009 3:15 PM,2009,0.04,053,5
10/08/2009 3:30 PM,10/08/2009 8:00 PM,2009,0.19,094,12
10/02/2009 7:00 AM,10/06/2009 11:00 PM,2009,4.67,082,7
10/05/2009 10:00 AM,10/05/2009 12:00 PM,2009,0.08,046,12
10/05/2009 1:00 PM,10/06/2009 10:00 PM,2009,1.38,053,5
10/06/2009 7:00 AM,10/06/2009 4:00 PM,2009,0.38,071,5
10/07/2009 7:00 AM,10/07/2009 4:00 PM,2009,0.38,064,5
10/06/2009 11:45 PM,10/08/2009 11:45 PM,2009,2,082,7
11/01/2009 6:00 AM,11/01/2009 10:00 PM,2009,0.67,073,12
10/21/2009 11:00 AM,10/21/2009 5:00 PM,2009,0.25,094,12
10/20/2009 5:00 PM,10/21/2009 8:00 PM,2009,1.13,053,5
10/21/2009 11:00 AM,10/21/2009 5:00 PM,2009,0.25,095,12
10/10/2009 8:00 AM,10/10/2009 11:30 PM,2009,0.65,072,7
01/22/2010 10:00 AM,01/24/2010 10:00 PM,2010,2.5,094,12
10/06/2009 8:00 PM,10/09/2009 9:00 PM,2009,3.04,093,5
10/09/2009 5:30 AM,10/09/2009 10:00 PM,2009,0.69,066,5
10/26/2009 11:00 AM,10/26/2009 6:00 PM,2009,0.29,094,12
10/26/2009 11:00 AM,10/26/2009 6:00 PM,2009,0.29,073,12
10/21/2009 1:00 PM,10/21/2009 6:00 PM,2009,0.21,066,5
11/04/2009 6:00 AM,11/04/2009 9:00 PM,2009,0.63,072,7
10/08/2009 2:00 PM,10/08/2009 6:00 PM,2009,0.17,053,5
10/08/2009 7:00 AM,10/08/2009 5:00 PM,2009,0.42,063,5
10/07/2009 10:00 AM,10/07/2009 5:00 PM,2009,0.29,053,5
10/15/2009 6:00 AM,10/15/2009 9:00 PM,2009,0.63,082,7
10/08/2009 7:00 AM,10/08/2009 5:00 PM,2009,0.42,064,5
10/09/2009 7:00 AM,10/09/2009 12:00 PM,2009,0.21,071,5
10/12/2009 2:00 PM,10/12/2009 8:00 PM,2009,0.25,066,5
10/13/2009 7:00 AM,10/13/2009 5:00 PM,2009,0.42,062,5
10/20/2009 7:00 AM,10/20/2009 5:00 PM,2009,0.42,062,5
10/27/2009 7:00 AM,10/27/2009 5:00 PM,2009,0.42,062,5
11/03/2009 7:00 AM,11/03/2009 5:00 PM,2009,0.42,062,5
11/10/2009 7:00 AM,11/10/2009 5:00 PM,2009,0.42,062,5
11/17/2009 7:00 AM,11/17/2009 5:00 PM,2009,0.42,062,5
11/24/2009 7:00 AM,11/24/2009 5:00 PM,2009,0.42,062,5
12/01/2009 7:00 AM,12/01/2009 5:00 PM,2009,0.42,062,5
12/08/2009 7:00 AM,12/08/2009 5:00 PM,2009,0.42,062,5
10/09/2009 4:00 PM,10/10/2009 4:00 AM,2009,0.5,064,5
11/04/2009 6:00 AM,11/04/2009 7:00 PM,2009,0.54,072,7
10/10/2009 7:00 AM,10/10/2009 8:00 PM,2009,0.54,093,5
01/04/2010 1:30 PM,01/04/2010 3:30 PM,2010,0.08,046,12
01/05/2010 1:30 PM,01/05/2010 3:30 PM,2010,0.08,046,12
01/06/2010 1:30 PM,01/06/2010 3:30 PM,2010,0.08,046,12
01/07/2010 1:30 PM,01/07/2010 3:30 PM,2010,0.08,046,12
01/08/2010 1:30 PM,01/08/2010 3:30 PM,2010,0.08,046,12
01/11/2010 1:30 PM,01/11/2010 3:30 PM,2010,0.08,046,12
01/12/2010 1:30 PM,01/12/2010 3:30 PM,2010,0.08,046,12
01/13/2010 1:30 PM,01/13/2010 3:30 PM,2010,0.08,046,12
01/14/2010 1:30 PM,01/14/2010 3:30 PM,2010,0.08,046,12
01/15/2010 1:30 PM,01/15/2010 3:30 PM,2010,0.08,046,12
01/19/2010 1:30 PM,01/19/2010 3:30 PM,2010,0.08,046,12
01/20/2010 1:30 PM,01/20/2010 3:30 PM,2010,0.08,046,12
01/21/2010 1:30 PM,01/21/2010 3:30 PM,2010,0.08,046,12
01/22/2010 1:30 PM,01/22/2010 3:30 PM,2010,0.08,046,12
01/25/2010 1:30 PM,01/25/2010 3:30 PM,2010,0.08,046,12
01/26/2010 1:30 PM,01/26/2010 3:30 PM,2010,0.08,046,12
01/27/2010 1:30 PM,01/27/2010 3:30 PM,2010,0.08,046,12
01/28/2010 1:30 PM,01/28/2010 3:30 PM,2010,0.08,046,12
01/29/2010 1:30 PM,01/29/2010 3:30 PM,2010,0.08,046,12
10/12/2009 7:00 AM,10/12/2009 1:00 PM,2009,0.25,046,12
10/09/2009 10:00 AM,10/09/2009 4:00 PM,2009,0.25,062,5
02/01/2010 1:30 PM,02/01/2010 3:30 PM,2010,0.08,046,12
10/12/2009 7:00 AM,10/12/2009 4:00 PM,2009,0.38,065,5
02/02/2010 1:30 PM,02/02/2010 3:30 PM,2010,0.08,046,12
10/12/2009 7:00 AM,10/12/2009 4:00 PM,2009,0.38,072,7
02/03/2010 1:30 PM,02/03/2010 3:30 PM,2010,0.08,046,12
02/04/2010 1:30 PM,02/04/2010 3:30 PM,2010,0.08,046,12
02/05/2010 1:30 PM,02/05/2010 3:30 PM,2010,0.08,046,12
02/08/2010 1:30 PM,02/08/2010 3:30 PM,2010,0.08,046,12
02/09/2010 1:30 PM,02/09/2010 3:30 PM,2010,0.08,046,12
02/10/2010 11:30 AM,02/10/2010 3:30 PM,2010,0.17,046,12
02/11/2010 1:30 PM,02/11/2010 3:30 PM,2010,0.08,046,12
02/12/2010 1:30 PM,02/12/2010 3:30 PM,2010,0.08,046,12
02/15/2010 1:30 PM,02/15/2010 3:30 PM,2010,0.08,046,12
02/16/2010 1:30 PM,02/16/2010 3:30 PM,2010,0.08,046,12
02/18/2010 1:30 PM,02/18/2010 3:30 PM,2010,0.08,046,12
02/19/2010 1:30 PM,02/19/2010 3:30 PM,2010,0.08,046,12
02/22/2010 1:30 PM,02/22/2010 3:30 PM,2010,0.08,046,12
02/23/2010 1:30 PM,02/23/2010 3:30 PM,2010,0.08,046,12
02/24/2010 1:30 PM,02/24/2010 3:30 PM,2010,0.08,046,12
02/25/2010 1:30 PM,02/25/2010 3:30 PM,2010,0.08,046,12
02/26/2010 1:30 PM,02/26/2010 3:30 PM,2010,0.08,046,12
03/01/2010 1:30 PM,03/01/2010 3:30 PM,2010,0.08,046,12
03/02/2010 1:30 PM,03/02/2010 3:30 PM,2010,0.08,046,12
03/03/2010 1:30 PM,03/03/2010 3:30 PM,2010,0.08,046,12
03/04/2010 1:30 PM,03/04/2010 3:30 PM,2010,0.08,046,12
03/05/2010 1:30 PM,03/05/2010 3:30 PM,2010,0.08,046,12
03/15/2010 1:30 PM,03/15/2010 3:30 PM,2010,0.08,046,12
03/16/2010 1:30 PM,03/16/2010 3:30 PM,2010,0.08,046,12
03/17/2010 1:30 PM,03/17/2010 3:30 PM,2010,0.08,046,12
03/18/2010 1:30 PM,03/18/2010 3:30 PM,2010,0.08,046,12
03/19/2010 1:30 PM,03/19/2010 3:30 PM,2010,0.08,046,12
