Country,Region,Indicator,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bolivia,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.066807568,0.196081174,0.447839036,0.626484062,0.981815187,1.442763585,2.120462534,3.117192947,3.508596401,4.439924601,5.227583957,6.200671255,10.49924432,12.5,16.8,22.4,30,35.34,36.94,39.02,
Brazil,The Americas,Total_population,72493585,74706888,77007549,79368453,81751802,84130061,86494987,88853679,91213009,93585746,95982453,98402200,100844391,103320787,105846274,108431284,111076063,113776467,116532153,119341444,122199721,125107382,128054757,131014337,133950551,136836428,139664639,142437479,145150468,147801816,150393143,152916852,155379009,157812220,160260508,162755054,165303155,167893835,170516482,173153066,175786441,178419396,181045592,183627339,186116363,188479240,190698241,192784521,194769696,196701298,198614208,200517584,202401584,204259377,206077898,207847528
Brazil,The Americas,CO2_emissions,0.647067792,0.658624758,0.697280743,0.700749314,0.694000898,0.67037227,0.743447849,0.744966531,0.848797467,0.90094202,0.976861083,1.043022036,1.134051462,1.282056059,1.355330722,1.394106345,1.396830539,1.432295134,1.518254074,1.578013854,1.531021008,1.373270556,1.3445549,1.271861926,1.260216376,1.32456548,1.424006917,1.456991513,1.442390789,1.448050239,1.388939574,1.434312838,1.420434655,1.462108834,1.511002399,1.587339242,1.722791601,1.790103371,1.831430313,1.849075569,1.865808376,1.891238736,1.835266279,1.751490659,1.815133482,1.842690495,1.823133072,1.884034471,1.990428942,1.866522375,2.113414545,2.191393564,,,,
Brazil,The Americas,Life_expectancy,54.20546341,54.71870732,55.23565854,55.75139024,56.26295122,56.76736585,57.26568293,57.75792683,58.24068293,58.70802439,59.15058537,59.558,59.92480488,60.2515122,60.54109756,60.8005122,61.03912195,61.27082927,61.50646341,61.75497561,62.02029268,62.30436585,62.6022439,62.91146341,63.23207317,63.56256098,63.90046341,64.24582927,64.59821951,64.96119512,65.34031707,65.74268293,66.17180488,66.62768293,67.10682927,67.60319512,68.10973171,68.61639024,69.11309756,69.59129268,70.04197561,70.45960976,70.8452439,71.20187805,71.532,71.83963415,72.13173171,72.41482927,72.69541463,72.97802439,73.26414634,73.55234146,73.83958537,74.12243902,74.40187805,
Brazil,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.003288171,0.012946262,0.025498253,0.037672709,0.105138168,0.450789179,0.786079155,1.477874959,2.038732184,2.870685159,4.528494869,9.149425086,13.2075861,19.07367227,21.02274725,28.17838018,30.88,33.83,39.22,40.65,45.69,48.56,51.04,57.6,
Canada,The Americas,Total_population,17909009,18271000,18614000,18964000,19325000,19678000,20048000,20412000,20744000,21028000,21324000,21645535,21993631,22369408,22774087,23209000,23518000,23796000,24036000,24277000,24593000,24900000,25202000,25456000,25702000,25942000,26204000,26550000,26895000,27379000,27791000,28171682,28519597,28833410,29111906,29354000,29671900,29987200,30247900,30499200,30769700,31081900,31362000,31676000,31995000,32312000,32570505,32887928,33245773,33628571,34005274,34342780,34751476,35155499,35543658,35851774
Canada,The Americas,CO2_emissions,10.77084729,10.62789765,11.13062748,11.1321024,12.3053704,12.81400147,12.93491815,13.8103546,14.6326452,14.61864861,16.01414875,16.29009027,17.329425,17.05995183,17.12344306,17.11161334,16.97924845,17.15211666,17.30306507,18.2093278,18.02276896,17.26921369,16.45944925,16.0546492,16.55885484,16.27010385,15.45768406,16.24667458,16.95682428,16.92078279,15.65907038,15.14925974,15.44932016,15.45655467,15.6965288,15.92722736,16.15885457,16.4937471,16.74353274,16.90086481,17.37045161,16.98502952,16.55937785,17.46386176,17.26361022,17.42608062,16.89360819,17.05189953,16.36616459,15.08909766,14.58905354,14.13581338,,,,
Canada,The Americas,Life_expectancy,71.13317073,71.34609756,71.36707317,71.38073171,71.77634146,71.87219512,72.00439024,72.20780488,72.35341463,72.50146341,72.7004878,73.02926829,72.93390244,73.16268293,73.23756098,73.52170732,73.85609756,74.21560976,74.5297561,74.86634146,75.07804878,75.47853659,75.6804878,76.03634146,76.31756098,76.30341463,76.44,76.7395122,76.80926829,77.06560976,77.37707317,77.55341463,77.32073171,77.68512195,77.86195122,77.97756098,78.2304878,78.4804878,78.66243902,78.88292683,79.23658537,79.48780488,79.5902439,79.83902439,80.14146341,80.29268293,80.41878049,80.63439024,80.82536585,81.11146341,81.41292683,81.34929268,81.56243902,81.76504878,81.95660976,
Canada,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360999701,0.570385926,0.91598104,1.184557509,2.378693853,4.163525253,6.76023965,15.07235736,24.8974003,36.18644004,51.3,60.2,61.59329927,64.2,65.95596346,71.66,72.4,73.2,76.7,80.3,80.3,83,83,85.8,87.12,
Cayman Islands,The Americas,Total_population,7867,8026,8142,8228,8299,8371,8442,8518,8632,8831,9144,9583,10137,10785,11494,12238,13020,13840,14663,15447,16164,16795,17357,17911,18543,19315,20254,21343,22539,23776,25009,26211,27402,28652,30055,31672,33535,35596,37742,39810,41685,43317,44742,46032,47299,48623,50028,51480,52925,54285,55509,56580,57522,58369,59172,59967
Cayman Islands,The Americas,CO2_emissions,1.39837295,1.370670321,1.351142225,1.337019932,1.325581395,1.314179907,2.171878702,1.72200047,2.548887859,4.982901144,4.010279965,4.591881457,5.426161586,5.440148354,4.785540282,4.794247426,5.351228879,5.299132948,6.502216463,6.172201722,10.20879733,9.388568026,9.507115285,9.622522472,10.08558486,10.06217965,10.13883677,10.13695357,10.08713785,10.95041218,10.11727778,10.49273206,11.37489964,11.64655172,12.2009649,11.57805001,11.59093484,11.43490842,11.27052091,10.59294147,10.9081924,10.49721818,10.4907246,10.43571863,9.768536333,9.879624869,9.675461741,11.32581585,11.22444969,10.33528599,10.17344935,10.30493107,,,,
Cayman Islands,The Americas,Life_expectancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,3.948967193,,,,,,,,,,38.03438308,44.5,52,61,64.5,66,69.46594499,74.12653069,74.1,74.1,
Chile,The Americas,Total_population,7695692,7873504,8054166,8237555,8423614,8612074,8802926,8995410,9187592,9377005,9561868,9741579,9916558,10087377,10255074,10420590,10584237,10746328,10907901,11070198,11234340,11400489,11569135,11742057,11921407,12108576,12304203,12507488,12716508,12928491,13141202,13354054,13566942,13778676,13987999,14193986,14396020,14594070,14788609,14980484,15170387,15358418,15544554,15729268,15913119,16096571,16279728,16462701,16645940,16829957,17015048,17201305,17388437,17575833,17762647,17948141
Chile,The Americas,CO2_emissions,1.75304482,1.838272896,2.076588315,2.106925052,2.080412635,2.062989124,2.134900941,2.140990127,2.310136976,2.405428706,2.579437616,2.781424141,2.842911421,2.741331765,2.530944779,2.208521015,2.277272419,2.150449344,2.103804022,2.245873109,2.248964336,2.153787614,1.781971945,1.77477941,1.862197809,1.775872572,1.808137349,1.812758965,2.117466603,2.505083076,2.535133011,2.345618342,2.393682526,2.513121072,2.724034867,2.94104334,3.368968784,3.864226566,3.897700791,4.106270865,3.876961939,3.486635212,3.55976955,3.534984654,3.77389618,3.84046304,3.98128427,4.35156491,4.316439805,3.969434147,4.24672531,4.61644538,,,,
Chile,The Americas,Life_expectancy,57.45829268,57.98634146,58.51539024,59.04643902,59.57802439,60.11009756,60.64321951,61.17539024,61.70758537,62.23834146,62.76814634,63.2965122,63.82290244,64.34734146,64.86980488,65.38880488,65.90534146,66.41790244,66.9265122,67.43165854,67.93134146,68.42807317,68.91985366,69.40765854,69.891,70.36939024,70.84280488,71.3107561,71.7732439,72.2292439,72.67878049,73.12134146,73.55843902,73.98856098,74.41270732,74.83039024,75.24160976,75.64636585,76.04465854,76.43597561,76.82082927,77.19870732,77.56958537,77.93297561,78.28939024,78.63829268,78.97917073,79.31353659,79.64090244,79.96080488,80.27580488,80.58697561,80.89485366,81.19792683,81.49619512,
Chile,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.036548938,0.071783144,0.141084507,0.346980781,0.68347561,1.057092496,1.662322022,4.103419297,16.6,19.1,22.1,25.47377889,28.17791012,31.17534703,34.49775117,35.9,37.3,41.56,45,52.24960729,61.41815456,66.5,72.35,
Colombia,The Americas,Total_population,16480384,16982313,17500166,18033548,18581972,19144220,19721464,20311369,20905061,21490948,22061214,22611988,23146803,23674505,24208022,24756969,25323412,25905124,26502172,27113510,27737905,28375995,29027158,29687096,30350082,31011686,31669780,32324326,32975533,33624442,34271563,34916770,35558683,36195170,36823539,37441980,38049040,38645409,39234059,39819279,40403959,40988909,41572493,42152147,42724157,43285636,43835744,44374647,44901660,45416276,45918101,46406446,46881018,47342363,47791393,48228704
Colombia,The Americas,CO2_emissions,0.995718607,1.072742918,1.11098569,1.178780737,1.168263519,1.195438989,1.19168653,1.216834769,1.27261456,1.305148707,1.287534856,1.341150986,1.360066658,1.423460807,1.50691023,1.449945791,1.504107306,1.519168331,1.572806523,1.638778565,1.59911255,1.566771773,1.581777555,1.665689867,1.613838111,1.56001615,1.55040957,1.561896635,1.590434763,1.583188771,1.673025884,1.635914748,1.744983272,1.768803766,1.8350167,1.592181263,1.590776062,1.679619098,1.681617087,1.419215476,1.433620205,1.372902655,1.33889957,1.362245036,1.28898988,1.407985319,1.435823423,1.406899642,1.451147307,1.484764251,1.711390678,1.560629099,,,,
Colombia,The Americas,Life_expectancy,56.7167561,57.24773171,57.73921951,58.2007561,58.64126829,59.06217073,59.46334146,59.84021951,60.19578049,60.53704878,60.87319512,61.21139024,61.56078049,61.92839024,62.32160976,62.75214634,63.23212195,63.75826829,64.31897561,64.90034146,65.47817073,66.02492683,66.52007317,66.94692683,67.29953659,67.57429268,67.77680488,67.92919512,68.05473171,68.17097561,68.29719512,68.45131707,68.64021951,68.86563415,69.12958537,69.42692683,69.74836585,70.075,70.39495122,70.70056098,70.98870732,71.26039024,71.52173171,71.77690244,72.02495122,72.26392683,72.49143902,72.7055122,72.90717073,73.09695122,73.27785366,73.45480488,73.63078049,73.80973171,73.99314634,
Colombia,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.107173945,0.18804679,0.330017773,0.550521023,1.126225245,1.697730794,2.207532993,2.854199971,4.6,7.388923711,9.118690303,11.00726389,15.34167454,21.8,25.6,30,36.5,40.35091575,48.98,51.7,52.57,
Costa Rica,The Americas,Total_population,1333042,1381920,1432583,1484512,1537035,1589625,1642189,1694711,1746870,1798315,1848873,1898366,1947048,1995744,2045580,2097410,2151492,2207727,2266153,2326708,2389309,2454127,2521163,2589932,2659772,2730231,2800986,2872214,2944560,3018953,3095994,3175654,3257463,3341005,3425692,3510925,3596733,3682725,3767369,3848725,3925450,3996800,4063208,4125970,4187039,4247843,4308790,4369465,4429506,4488261,4545273,4600487,4654148,4706433,4757606,4807850
Costa Rica,The Americas,CO2_emissions,0.368614042,0.3555763,0.383956811,0.405108211,0.438980244,0.532878509,0.605141674,0.517145991,0.59406882,0.638248027,0.67632931,0.805502732,0.905898057,1.025274785,0.932175715,0.972080804,0.969802816,1.184281843,1.289674175,1.200947433,1.031354253,0.917449667,0.827603372,0.812707824,0.752764523,0.830041854,0.930828287,0.960090021,0.998768577,0.98508887,0.954653659,1.050797725,1.163997258,1.1831847,1.538223226,1.385990587,1.320299561,1.354192887,1.411369579,1.434891295,1.394701499,1.441367344,1.556793302,1.605990591,1.655258048,1.616889089,1.647634719,1.85890149,1.880064504,1.693682921,1.665177867,1.704974495,,,,
Costa Rica,The Americas,Life_expectancy,60.57619512,61.28856098,61.98378049,62.6497561,63.2794878,63.86892683,64.42058537,64.94602439,65.45631707,65.9594878,66.46260976,66.97170732,67.48931707,68.01746341,68.55917073,69.11941463,69.70319512,70.306,70.91931707,71.53219512,72.13019512,72.69790244,73.22334146,73.69707317,74.11460976,74.47343902,74.77604878,75.03539024,75.26287805,75.4684878,75.65868293,75.84192683,76.02021951,76.19753659,76.37634146,76.55860976,76.74180488,76.92241463,77.09692683,77.26436585,77.42268293,77.57087805,77.70946341,77.84046341,77.96536585,78.08665854,78.20780488,78.33031707,78.45773171,78.59260976,78.73604878,78.89017073,79.05353659,79.22521951,79.40270732,
Costa Rica,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.001113325,0.081509754,0.279912479,0.416829206,0.84105704,1.640221288,2.666378698,3.904323257,5.800253023,9.559482135,19.89485113,20.33361481,20.79230671,22.07,25.1,28.4,32.29,34.33,36.5,39.212196,47.5,45.96,49.41,
Cuba,The Americas,Total_population,7141129,7289828,7450404,7618359,7787149,7951928,8110428,8263547,8413329,8563191,8715123,8869961,9025299,9176051,9315371,9438445,9544268,9634677,9711393,9777287,9835177,9884219,9925618,9966733,10017061,10082990,10167998,10269276,10379080,10486110,10582082,10664577,10735775,10797556,10853435,10906048,10955372,11000431,11041893,11080506,11116787,11151472,11184540,11214837,11240680,11261052,11275199,11284043,11290239,11297442,11308133,11323570,11342631,11362505,11379111,11389562
Cuba,The Americas,CO2_emissions,1.91845183,1.671064667,1.90181472,1.711635275,1.835583986,1.837205769,1.872286765,1.905932767,1.905998327,2.01567021,2.142524437,2.21054512,2.304546808,2.440923225,2.459528021,2.867646842,2.852372544,3.051685697,3.160115444,3.243457618,3.192674723,3.313360115,3.481308771,3.094608534,3.254776725,3.230949153,3.301310445,3.306246029,3.433435911,3.408183015,3.165197359,2.780703726,2.923482748,2.72098649,2.9711882,2.357346768,2.464220658,2.240782566,2.218752437,2.286144333,2.346304827,2.282447286,2.332747256,2.272494018,2.224533836,2.309408038,2.430747165,2.374571685,2.696438401,2.646355786,3.392291813,3.172315091,,,,
Cuba,The Americas,Life_expectancy,63.90465854,64.51643902,65.13821951,65.76802439,66.40180488,67.03156098,67.6492439,68.24785366,68.82087805,69.36580488,69.88309756,70.37829268,70.85639024,71.32095122,71.7694878,72.19760976,72.59885366,72.96626829,73.29582927,73.58453659,73.8317561,74.03636585,74.20326829,74.33939024,74.4477561,74.52892683,74.58153659,74.60770732,74.61804878,74.62309756,74.64380488,74.70056098,74.80329268,74.95892683,75.16397561,75.409,75.67563415,75.94197561,76.19307317,76.42587805,76.64480488,76.86521951,77.10246341,77.36395122,77.64468293,77.93214634,78.20595122,78.44919512,78.6505122,78.81097561,78.93563415,79.0395122,79.14160976,79.25639024,79.39082927,
Cuba,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0000917,0.031949001,0.068220214,0.226699199,0.314690541,0.541182549,1.079751722,3.770585038,5.241269054,8.407984759,9.738062208,11.15960131,11.69,12.94,14.33,15.9,16.0172908,21.2,27.93,30,
Curacao,The Americas,Total_population,124826,126125,128414,130860,133148,135266,136682,138140,140298,142581,144739,147389,147710,146912,148351,149129,149399,149459,148341,147851,148041,148629,150101,151159,151940,152711,152662,151456,149254,146937,145400,144403,143912,144299,144630,145139,146306,146956,144472,139428,133860,129047,129205,131897,134192,137658,141239,144056,145880,146833,148703,150831,152088,153822,155909,158040
Curacao,The Americas,CO2_emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,The Americas,Life_expectancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7097561,75.36341463,75.3097561,76.15609756,,77.47317073,,,77.82439024,
Curacao,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,The Americas,Total_population,60016,61035,61984,62920,63921,65038,66305,67682,69042,70212,71076,71566,71737,71745,71811,72091,72648,73411,74239,74923,75313,75376,75168,74750,74215,73640,73025,72368,71743,71242,70928,70849,70978,71205,71372,71367,71146,70756,70295,69902,69679,69660,69806,70058,70325,70542,70690,70795,70881,70995,71167,71402,71685,72005,72341,72680
Dominica,The Americas,CO2_emissions,0.18330112,0.180240845,0.177481285,0.233121424,0.229470753,0.22552969,0.221220119,0.325079046,0.318675589,0.261137697,0.36114863,0.358675908,0.357820929,0.35778103,0.408516801,0.40693013,0.403810153,0.349661495,0.345761662,0.440492239,0.486901332,0.486494375,0.536624628,0.539625418,0.592925958,0.647351983,0.652803834,0.658730378,0.766695009,0.823559136,0.827205053,0.828127426,0.826622334,0.875486272,0.976195147,1.130410414,1.030837995,1.140171858,1.09548332,1.154101456,1.473557313,1.631883434,1.470876429,1.622612692,1.564308567,1.611479686,1.556231433,2.123695176,1.81071091,1.807803366,1.906487557,1.746141565,,,,
Dominica,The Americas,Life_expectancy,,,,,,,,,,,,,,,,,,,,,,,71.46341463,,,,,71.96341463,,,,,73.95121951,,,,,75.95121951,,,,,76.59756098,,,,,,,,,,,,,
Dominica,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.548762737,1.165518146,,2.925345191,2.932164377,8.814844198,13.24522804,18.42489277,23.62041985,30.31961309,38.54364326,39.3981743,40.27446301,41.16,42.02,47.45,51.3135,55.17701416,59,62.86,
Dominican Republic,The Americas,Total_population,3294039,3406299,3521276,3638628,3757962,3878952,4001377,4125107,4250026,4376056,4503114,4631114,4759935,4889437,5019471,5149934,5280727,5411867,5543520,5675930,5809271,5943591,6078816,6214857,6351572,6488857,6626544,6764623,6903314,7042940,7183646,7325622,7468551,7611463,7753052,7892420,8029114,8163474,8296375,8429116,8562623,8697127,8832286,8967759,9102997,9237565,9371333,9504336,9636491,9767737,9897983,10027140,10155036,10281408,10405943,10528391
Dominican Republic,The Americas,CO2_emissions,0.316155334,0.302506327,0.353029129,0.343658929,0.465454148,0.39894126,0.41789414,0.380469161,0.553066499,0.606689677,0.690547919,0.760937217,0.982245556,1.220224128,1.278471377,1.231130923,1.199249459,1.037382663,0.982978685,1.199736255,1.111600233,1.037738633,1.043006237,1.273301381,1.171994901,1.124028931,1.234591817,1.441945841,1.424662705,1.471914996,1.284840456,1.371066238,1.46266565,1.545528895,1.609061051,2.012746914,2.157968488,2.205103244,2.217515361,2.202170904,2.311300988,2.278507374,2.415109633,2.399070827,2.011351976,2.017778603,2.103236007,2.241251046,2.222311005,2.103476066,2.158413689,2.182907888,,,,
Dominican Republic,The Americas,Life_expectancy,51.84526829,52.5782439,53.2992439,54.00678049,54.70031707,55.37882927,56.04426829,56.69509756,57.33034146,57.9465122,58.53968293,59.10490244,59.63926829,60.14326829,60.61692683,61.06219512,61.48104878,61.87890244,62.26514634,62.64726829,63.03568293,63.43936585,63.86282927,64.30807317,64.77763415,65.27253659,65.79578049,66.33892683,66.88856098,67.43270732,67.95041463,68.42221951,68.83712195,69.19063415,69.48326829,69.7205122,69.91634146,70.09173171,70.26365854,70.44214634,70.63373171,70.83892683,71.05180488,71.26682927,71.48353659,71.70039024,71.91682927,72.13131707,72.34231707,72.54831707,72.74980488,72.94529268,73.13531707,73.31990244,73.50002439,
Dominican Republic,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.017233601,0.074987053,0.142687565,0.233914189,1.104743874,3.704692356,4.429390697,6.823725733,7.898392937,8.865553461,11.48319778,14.84492837,17.66,20.82,27.72,31.4,38,41.2,45.9,49.58,
Ecuador,The Americas,Total_population,4545548,4676858,4812892,4953735,5099470,5250120,5405692,5566057,5730908,5899842,6072520,6248831,6428707,6611916,6798205,6987393,7179399,7374235,7571953,7772652,7976449,8183194,8392935,8606214,8823746,9045977,9272905,9504132,9739179,9977380,10218085,10460988,10705670,10951200,11196476,11440576,11683480,11924991,12163887,12398691,12628596,12852753,13072056,13289600,13509645,13735232,13967490,14205479,14447600,14691310,14934692,15177280,15419493,15661312,15902916,16144363
Ecuador,The Americas,CO2_emissions,0.388033962,0.352048961,0.325336409,0.362722269,0.420670187,0.4337438,0.447716962,0.465781971,0.543884145,0.609111227,0.705317726,0.676027884,0.714723972,0.795857812,0.895955182,1.053803042,1.129816577,1.01493199,1.376828541,1.565373826,1.685364252,2.039812816,2.298173404,2.272324509,2.409135417,2.148074553,1.647458051,1.59040026,1.773411291,2.031345804,1.647588271,1.576030103,2.083259992,2.208664986,1.218023689,1.993991124,2.044810707,1.532607278,1.82748771,1.715686519,1.658318708,1.824262709,1.88875499,1.995802056,2.121270026,2.177469736,2.066175813,2.203997908,2.064521305,2.355257087,2.293303404,2.354017387,,,,
Ecuador,The Americas,Life_expectancy,53.215,53.82029268,54.38753659,54.91019512,55.38729268,55.82082927,56.21934146,56.59982927,56.97731707,57.3637561,57.77012195,58.20439024,58.6664878,59.15541463,59.67219512,60.21285366,60.77346341,61.34656098,61.92519512,62.50690244,63.09219512,63.68404878,64.28543902,64.89631707,65.51219512,66.12753659,66.73731707,67.33404878,67.91321951,68.46834146,68.99536585,69.49326829,69.96358537,70.40882927,70.82904878,71.22682927,71.60473171,71.96431707,72.30814634,72.6352439,72.94417073,73.23043902,73.492,73.72780488,73.94231707,74.13797561,74.32021951,74.49502439,74.66782927,74.84460976,75.02980488,75.22643902,75.433,75.6485122,75.8724878,
Ecuador,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.005118035,0.016400751,0.034833586,0.043833641,0.086161276,0.110217959,0.125272771,0.823371634,1.462188536,2.670443674,4.260796915,4.460228345,4.834442638,5.994255161,7.2,10.8,18.8,24.6,29.03,31.36680836,35.13514645,40.35368423,43,
El Salvador,The Americas,Total_population,2762897,2843246,2927861,3015885,3106186,3197865,3290397,3383674,3477702,3572667,3668592,3765252,3862132,3958616,4053958,4147525,4239205,4328817,4415625,4498757,4577683,4652058,4722272,4789472,4855280,4920932,4986528,5051885,5117577,5184221,5252082,5321576,5392142,5461834,5528012,5588743,5643363,5692300,5736075,5775660,5811836,5844738,5874301,5900929,5925089,5947206,5967556,5986414,6004199,6021368,6038306,6055208,6072233,6089644,6107706,6126583
El Salvador,The Americas,CO2_emissions,0.224301883,0.20506597,0.22168368,0.373279817,0.396663947,0.325663529,0.396746046,0.342459705,0.362724581,0.333581327,0.389830758,0.401249106,0.434859813,0.497441277,0.486646877,0.508381505,0.521607471,0.528598922,0.541459929,0.531454355,0.46621708,0.394126642,0.374288902,0.397365931,0.330803991,0.403889751,0.399312107,0.484879604,0.482954726,0.499381103,0.498514303,0.607080872,0.635859553,0.712340763,0.801325323,0.944842159,0.86746945,1.012043814,1.013270398,0.986643604,0.988073648,1.017645958,1.028130666,1.110491077,1.074399389,1.085202026,1.147251739,1.165689677,1.090169563,1.070009174,1.044537988,1.103998574,,,,
El Salvador,The Americas,Life_expectancy,49.94792683,50.61226829,51.23868293,51.82309756,52.36353659,52.865,53.33660976,53.78443902,54.21353659,54.62287805,54.99982927,55.33170732,55.60790244,55.82741463,55.99529268,56.11407317,56.18782927,56.23678049,56.28929268,56.37268293,56.52992683,56.79897561,57.19753659,57.73165854,58.39982927,59.19397561,60.09985366,61.074,62.07146341,63.05641463,63.988,64.83153659,65.57797561,66.22282927,66.76304878,67.20519512,67.56482927,67.87363415,68.15780488,68.43541463,68.71704878,69.00570732,69.29787805,69.58953659,69.88273171,70.17892683,70.47917073,70.78046341,71.08078049,71.37814634,71.67060976,71.95617073,72.23185366,72.49814634,72.75456098,
El Salvador,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.086389581,0.256960679,0.425253672,0.845428741,1.177397269,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.32138772,23.1093,29.7,
Greenland,The Americas,Total_population,32500,33700,35000,36400,37600,39200,40500,41900,43400,44900,46400,47200,48300,49000,49500,49600,49700,49400,49200,49600,50200,51000,51500,52100,52700,53200,53500,54100,54800,55300,55600,55500,55300,55200,55500,55800,55900,56000,56100,56100,56200,56350,56609,56765,56911,56935,56774,56555,56328,56323,56905,56890,56810,56483,56295,56114
Greenland,The Americas,CO2_emissions,6.882676923,8.70504451,7.543542857,9.066758242,8.387287234,8.793316327,9.597580247,9.977040573,12.50497696,9.065412027,8.219137931,9.94440678,11.46412008,11.37518367,11.26028283,10.20254032,4.426961771,14.62346154,7.974979675,11.53330645,11.24936255,10.35388235,10.03974757,6.968003839,10.78529412,9.581071429,6.100242991,4.338040665,9.970492701,8.554122966,10.02489209,9.910810811,8.753056058,9.101068841,9.117945946,9.068924731,9.249499106,9.363946429,9.47798574,9.674081996,9.461120996,9.566086957,9.522319772,9.366951467,10.24499657,10.69152542,11.04479163,11.28207939,11.71815083,10.2217389,11.66377295,12.44034101,,,,
Greenland,The Americas,Life_expectancy,,,,,,,,,,,,,,,,,,,63.41463415,63.95487805,63.4497561,63.07487805,63.19268293,63.3,63.46658537,63.83365854,64.24878049,64.65414634,64.58243902,64.66756098,65.06829268,65.03170732,65.19609756,65.58536585,65.90097561,65.64414634,65.76731707,65.79804878,66.15707317,66.40341463,66.96341463,67.60780488,68.16268293,68.43536585,68.80682927,69.22073171,69.51926829,69.98268293,70.21341463,70.46780488,70.85707317,71.06243902,71.30926829,,,
Greenland,The Americas,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.064712121,0.053940342,1.796719191,7.954504682,14.65444717,21.60261331,31.74781123,35.46413689,44.15478903,54.53425983,56.09901476,57.7034045,59.36168727,61.07,62.82,62.83,63,64,64.8960101,65.8,66.7,
Grenada,The Americas,Total_population,89861,91260,92424,93354,94066,94579,94878,94962,94875,94682,94430,94180,93937,93629,93151,92453,91435,90187,89070,88571,89004,90575,93091,95981,98440,99907,100146,99381,98063,96871,96286,96455,97201,98302,99403,100253,100796,101125,101302,101441,101620,101849,102100,102371,102657,102951,103259,103587,103934,104298,104677,105070,105476,105902,106349,106825
Grenada,The Americas,CO2_emissions,0.244844816,0.200909489,0.277730892,0.157122351,0.233899602,0.232630922,0.309197074,0.386154462,0.42515942,0.503485351,0.465995976,0.506169038,0.507478416,0.587478239,0.393661904,0.515624155,0.521364904,0.528579507,0.57637813,0.538223572,0.535605141,0.647772564,0.669656573,0.649493129,0.633268996,0.623970292,0.659097717,0.737968022,0.972252532,1.059925055,1.142533702,1.178549583,1.244956328,1.268316006,1.438719153,1.536253279,1.564357713,1.70431644,1.737537265,1.915901854,1.876441645,1.908226885,2.011283056,2.113420793,2.000370165,2.101514313,2.237296507,2.301012675,2.505022418,2.425962147,2.487241705,2.408137432,,,,
Grenada,The Americas,Life_expectancy,59.81592683,60.2495122,60.67009756,61.07668293,61.47126829,61.85334146,62.22292683,62.58102439,62.92663415,63.2622439,63.58787805,63.9035122,64.20965854,64.50782927,64.797,65.07917073,65.35336585,65.61856098,65.8767561,66.12695122,66.36965854,66.60587805,66.83558537,67.05980488,67.27802439,67.4907561,67.6984878,67.90073171,68.0974878,68.2897561,68.47502439,68.65380488,68.82560976,68.99139024,69.15419512,69.3175122,69.48631707,69.66163415,69.84746341,70.04429268,70.25160976,70.46792683,70.69073171,70.91602439,71.14280488,71.37209756,71.60590244,71.8447561,72.08714634,72.33007317,72.5675122,72.79341463,73.00226829,73.19356098,73.36631707,
Grenada,The Americas,Internet_usage,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298032982,0.990883868,1.484854484,2.473166147,4.063907991,5.128103982,14.75884055,18.64518218,19.57062058,20.48780488,21.39599117,22.29,23.18,24.05,27,30,32,35,37.38,
